# z_position_um
1.000300000000000011e+02
1.052800000000000011e+02
1.105499999999999972e+02
1.158099999999999881e+02
1.210400000000000063e+02
1.263299999999999983e+02
1.315999999999999943e+02
1.368400000000000034e+02
1.421299999999999955e+02
1.473900000000000148e+02
1.526200000000000045e+02
1.579000000000000057e+02
1.631700000000000159e+02
1.684300000000000068e+02
1.736999999999999886e+02
1.789699999999999989e+02
1.842099999999999795e+02
1.894900000000000091e+02
1.947599999999999909e+02
1.999900000000000091e+02
